parent_type,parent_id,parent_name,parent_key,parent_state,parent_basin,parent_sub_basin,child_type,child_id,child_name,child_key,child_state,child_basin,child_sub_basin,intersection_area_sqkm,parent_overlap_pct,child_overlap_pct
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2ACHL13,Watershed C2ACHL13,watershed||C2ACHL13,,Ganga Basin,Chambal Lower,15.9779,0.04,1.31
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2ACHL14,Watershed C2ACHL14,watershed||C2ACHL14,,Ganga Basin,Chambal Lower,26.6973,0.07,3.06
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AUGO06,Watershed C2AUGO06,watershed||C2AUGO06,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2.8466,0.01,0.3
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AUGO07,Watershed C2AUGO07,watershed||C2AUGO07,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,0.0278,0.0,0.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAL56,Watershed C2AYAL56,watershed||C2AYAL56,,Ganga Basin,Yamuna Lower,1.6798,0.0,0.14
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAL57,Watershed C2AYAL57,watershed||C2AYAL57,,Ganga Basin,Yamuna Lower,44.6146,0.12,2.6
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAL59,Watershed C2AYAL59,watershed||C2AYAL59,,Ganga Basin,Yamuna Lower,12.7595,0.04,1.38
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM01,Watershed C2AYAM01,watershed||C2AYAM01,,Ganga Basin,Yamuna Middle,673.6921,1.88,94.33
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM02,Watershed C2AYAM02,watershed||C2AYAM02,,Ganga Basin,Yamuna Middle,385.6369,1.08,97.83
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM03,Watershed C2AYAM03,watershed||C2AYAM03,,Ganga Basin,Yamuna Middle,1214.1041,3.39,96.85
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM04,Watershed C2AYAM04,watershed||C2AYAM04,,Ganga Basin,Yamuna Middle,560.2329,1.56,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM05,Watershed C2AYAM05,watershed||C2AYAM05,,Ganga Basin,Yamuna Middle,561.7474,1.57,99.94
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM06,Watershed C2AYAM06,watershed||C2AYAM06,,Ganga Basin,Yamuna Middle,820.5873,2.29,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM07,Watershed C2AYAM07,watershed||C2AYAM07,,Ganga Basin,Yamuna Middle,652.5191,1.82,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM08,Watershed C2AYAM08,watershed||C2AYAM08,,Ganga Basin,Yamuna Middle,549.3531,1.53,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM09,Watershed C2AYAM09,watershed||C2AYAM09,,Ganga Basin,Yamuna Middle,643.5215,1.79,98.95
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM10,Watershed C2AYAM10,watershed||C2AYAM10,,Ganga Basin,Yamuna Middle,702.2991,1.96,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM11,Watershed C2AYAM11,watershed||C2AYAM11,,Ganga Basin,Yamuna Middle,1136.2916,3.17,98.4
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM12,Watershed C2AYAM12,watershed||C2AYAM12,,Ganga Basin,Yamuna Middle,780.9833,2.18,98.11
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM13,Watershed C2AYAM13,watershed||C2AYAM13,,Ganga Basin,Yamuna Middle,703.9508,1.96,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM14,Watershed C2AYAM14,watershed||C2AYAM14,,Ganga Basin,Yamuna Middle,649.1197,1.81,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM15,Watershed C2AYAM15,watershed||C2AYAM15,,Ganga Basin,Yamuna Middle,681.9085,1.9,99.54
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM16,Watershed C2AYAM16,watershed||C2AYAM16,,Ganga Basin,Yamuna Middle,516.5257,1.44,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM17,Watershed C2AYAM17,watershed||C2AYAM17,,Ganga Basin,Yamuna Middle,643.2493,1.79,99.99
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM18,Watershed C2AYAM18,watershed||C2AYAM18,,Ganga Basin,Yamuna Middle,1011.7994,2.82,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM19,Watershed C2AYAM19,watershed||C2AYAM19,,Ganga Basin,Yamuna Middle,1139.5989,3.18,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM20,Watershed C2AYAM20,watershed||C2AYAM20,,Ganga Basin,Yamuna Middle,1292.9853,3.61,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM21,Watershed C2AYAM21,watershed||C2AYAM21,,Ganga Basin,Yamuna Middle,900.7534,2.51,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM22,Watershed C2AYAM22,watershed||C2AYAM22,,Ganga Basin,Yamuna Middle,843.8632,2.35,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM23,Watershed C2AYAM23,watershed||C2AYAM23,,Ganga Basin,Yamuna Middle,805.2576,2.25,98.65
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM24,Watershed C2AYAM24,watershed||C2AYAM24,,Ganga Basin,Yamuna Middle,1168.3681,3.26,96.26
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM25,Watershed C2AYAM25,watershed||C2AYAM25,,Ganga Basin,Yamuna Middle,828.9976,2.31,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM26,Watershed C2AYAM26,watershed||C2AYAM26,,Ganga Basin,Yamuna Middle,1156.3945,3.23,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM27,Watershed C2AYAM27,watershed||C2AYAM27,,Ganga Basin,Yamuna Middle,758.9175,2.12,97.56
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM28,Watershed C2AYAM28,watershed||C2AYAM28,,Ganga Basin,Yamuna Middle,1089.3034,3.04,97.37
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM29,Watershed C2AYAM29,watershed||C2AYAM29,,Ganga Basin,Yamuna Middle,950.8681,2.65,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM30,Watershed C2AYAM30,watershed||C2AYAM30,,Ganga Basin,Yamuna Middle,650.6395,1.81,98.13
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM31,Watershed C2AYAM31,watershed||C2AYAM31,,Ganga Basin,Yamuna Middle,673.5917,1.88,95.75
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM32,Watershed C2AYAM32,watershed||C2AYAM32,,Ganga Basin,Yamuna Middle,656.7598,1.83,98.29
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM33,Watershed C2AYAM33,watershed||C2AYAM33,,Ganga Basin,Yamuna Middle,716.1388,2.0,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM34,Watershed C2AYAM34,watershed||C2AYAM34,,Ganga Basin,Yamuna Middle,883.7142,2.46,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM35,Watershed C2AYAM35,watershed||C2AYAM35,,Ganga Basin,Yamuna Middle,794.2736,2.22,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM36,Watershed C2AYAM36,watershed||C2AYAM36,,Ganga Basin,Yamuna Middle,1088.0283,3.03,97.58
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM37,Watershed C2AYAM37,watershed||C2AYAM37,,Ganga Basin,Yamuna Middle,1197.3804,3.34,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM38,Watershed C2AYAM38,watershed||C2AYAM38,,Ganga Basin,Yamuna Middle,830.9367,2.32,96.44
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM39,Watershed C2AYAM39,watershed||C2AYAM39,,Ganga Basin,Yamuna Middle,886.6672,2.47,99.38
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM40,Watershed C2AYAM40,watershed||C2AYAM40,,Ganga Basin,Yamuna Middle,971.367,2.71,100.0
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM41,Watershed C2AYAM41,watershed||C2AYAM41,,Ganga Basin,Yamuna Middle,915.6242,2.55,95.29
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM42,Watershed C2AYAM42,watershed||C2AYAM42,,Ganga Basin,Yamuna Middle,675.5047,1.88,95.73
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAM43,Watershed C2AYAM43,watershed||C2AYAM43,,Ganga Basin,Yamuna Middle,694.4415,1.94,92.18
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAU22,Watershed C2AYAU22,watershed||C2AYAU22,,Ganga Basin,Yamuna Upper,11.4245,0.03,1.83
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAU23,Watershed C2AYAU23,watershed||C2AYAU23,,Ganga Basin,Yamuna Upper,10.224,0.03,1.62
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAU25,Watershed C2AYAU25,watershed||C2AYAU25,,Ganga Basin,Yamuna Upper,5.6004,0.02,0.55
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAU26,Watershed C2AYAU26,watershed||C2AYAU26,,Ganga Basin,Yamuna Upper,52.1221,0.15,4.71
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAU27,Watershed C2AYAU27,watershed||C2AYAU27,,Ganga Basin,Yamuna Upper,10.4202,0.03,1.28
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAU30,Watershed C2AYAU30,watershed||C2AYAU30,,Ganga Basin,Yamuna Upper,18.2789,0.05,5.17
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAU46,Watershed C2AYAU46,watershed||C2AYAU46,,Ganga Basin,Yamuna Upper,13.2021,0.04,2.1
subbasin,YAM,Yamuna Middle,subbasin||YAM,,Ganga Basin,Yamuna Middle,watershed,C2AYAU47,Watershed C2AYAU47,watershed||C2AYAU47,,Ganga Basin,Yamuna Upper,4.6247,0.01,0.66
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01CHA01,Watershed A01CHA01,watershed||A01CHA01,,Indus (Up to border) Basin,Chautang and others,9.36,0.03,1.27
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01CHA03,Watershed A01CHA03,watershed||A01CHA03,,Indus (Up to border) Basin,Chautang and others,26.9454,0.07,3.86
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01CHA05,Watershed A01CHA05,watershed||A01CHA05,,Indus (Up to border) Basin,Chautang and others,0.3004,0.0,0.03
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01CHA15,Watershed A01CHA15,watershed||A01CHA15,,Indus (Up to border) Basin,Chautang and others,21.4442,0.06,3.3
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01CHA16,Watershed A01CHA16,watershed||A01CHA16,,Indus (Up to border) Basin,Chautang and others,26.0954,0.07,2.65
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01CHA17,Watershed A01CHA17,watershed||A01CHA17,,Indus (Up to border) Basin,Chautang and others,17.5878,0.05,2.13
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01CHA18,Watershed A01CHA18,watershed||A01CHA18,,Indus (Up to border) Basin,Chautang and others,12.1009,0.03,3.35
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01CHA22,Watershed A01CHA22,watershed||A01CHA22,,Indus (Up to border) Basin,Chautang and others,9.5446,0.03,0.66
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01CHA24,Watershed A01CHA24,watershed||A01CHA24,,Indus (Up to border) Basin,Chautang and others,32.4275,0.09,6.38
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01CHA33,Watershed A01CHA33,watershed||A01CHA33,,Indus (Up to border) Basin,Chautang and others,21.8459,0.06,2.2
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01GHO01,Watershed A01GHO01,watershed||A01GHO01,,Indus (Up to border) Basin,Ghaghar and others,7.6703,0.02,1.77
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01GHO04,Watershed A01GHO04,watershed||A01GHO04,,Indus (Up to border) Basin,Ghaghar and others,16.4722,0.04,1.82
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01GHO09,Watershed A01GHO09,watershed||A01GHO09,,Indus (Up to border) Basin,Ghaghar and others,26.2673,0.07,5.13
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01SUU20,Watershed A01SUU20,watershed||A01SUU20,,Indus (Up to border) Basin,Sutlaj Upper,30.7997,0.08,4.05
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01SUU21,Watershed A01SUU21,watershed||A01SUU21,,Indus (Up to border) Basin,Sutlaj Upper,9.5525,0.03,1.25
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01SUU24,Watershed A01SUU24,watershed||A01SUU24,,Indus (Up to border) Basin,Sutlaj Upper,2.0485,0.01,0.26
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01SUU25,Watershed A01SUU25,watershed||A01SUU25,,Indus (Up to border) Basin,Sutlaj Upper,9.3719,0.03,1.27
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01SUU26,Watershed A01SUU26,watershed||A01SUU26,,Indus (Up to border) Basin,Sutlaj Upper,19.626,0.05,2.2
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,A01SUU30,Watershed A01SUU30,watershed||A01SUU30,,Indus (Up to border) Basin,Sutlaj Upper,24.1264,0.07,3.52
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AARA05,Watershed C2AARA05,watershed||C2AARA05,,Ganga Basin,Above Ramganga Confluence,4.4554,0.01,0.76
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AARA07,Watershed C2AARA07,watershed||C2AARA07,,Ganga Basin,Above Ramganga Confluence,20.0275,0.05,3.54
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AARA08,Watershed C2AARA08,watershed||C2AARA08,,Ganga Basin,Above Ramganga Confluence,11.4826,0.03,2.37
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AARA11,Watershed C2AARA11,watershed||C2AARA11,,Ganga Basin,Above Ramganga Confluence,0.661,0.0,0.11
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AARA30,Watershed C2AARA30,watershed||C2AARA30,,Ganga Basin,Above Ramganga Confluence,13.6355,0.04,1.45
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AARA33,Watershed C2AARA33,watershed||C2AARA33,,Ganga Basin,Above Ramganga Confluence,14.7484,0.04,1.64
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AARA34,Watershed C2AARA34,watershed||C2AARA34,,Ganga Basin,Above Ramganga Confluence,10.5862,0.03,1.06
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2ABAN37,Watershed C2ABAN37,watershed||C2ABAN37,,Ganga Basin,Banas,5.9858,0.02,0.58
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AUGO01,Watershed C2AUGO01,watershed||C2AUGO01,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2.3986,0.01,0.39
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AUGO04,Watershed C2AUGO04,watershed||C2AUGO04,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,3.5126,0.01,0.98
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AUGO05,Watershed C2AUGO05,watershed||C2AUGO05,,Ganga Basin,Upstream of Gomti confluece to Muzaffarnagar,2.8974,0.01,0.29
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAM01,Watershed C2AYAM01,watershed||C2AYAM01,,Ganga Basin,Yamuna Middle,17.8098,0.05,2.49
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAM05,Watershed C2AYAM05,watershed||C2AYAM05,,Ganga Basin,Yamuna Middle,0.3339,0.0,0.06
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAM09,Watershed C2AYAM09,watershed||C2AYAM09,,Ganga Basin,Yamuna Middle,6.7582,0.02,1.04
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAM11,Watershed C2AYAM11,watershed||C2AYAM11,,Ganga Basin,Yamuna Middle,19.8733,0.05,1.72
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAM12,Watershed C2AYAM12,watershed||C2AYAM12,,Ganga Basin,Yamuna Middle,14.9796,0.04,1.88
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAM15,Watershed C2AYAM15,watershed||C2AYAM15,,Ganga Basin,Yamuna Middle,3.1548,0.01,0.46
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAM17,Watershed C2AYAM17,watershed||C2AYAM17,,Ganga Basin,Yamuna Middle,0.0456,0.0,0.01
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAM32,Watershed C2AYAM32,watershed||C2AYAM32,,Ganga Basin,Yamuna Middle,13.1305,0.04,1.97
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAM36,Watershed C2AYAM36,watershed||C2AYAM36,,Ganga Basin,Yamuna Middle,1.1199,0.0,0.1
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU01,Watershed C2AYAU01,watershed||C2AYAU01,,Ganga Basin,Yamuna Upper,903.3998,2.45,98.56
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU02,Watershed C2AYAU02,watershed||C2AYAU02,,Ganga Basin,Yamuna Upper,547.2216,1.48,97.38
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU03,Watershed C2AYAU03,watershed||C2AYAU03,,Ganga Basin,Yamuna Upper,780.0838,2.11,97.42
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU04,Watershed C2AYAU04,watershed||C2AYAU04,,Ganga Basin,Yamuna Upper,630.1389,1.71,100.0
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU05,Watershed C2AYAU05,watershed||C2AYAU05,,Ganga Basin,Yamuna Upper,484.4874,1.31,100.0
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU06,Watershed C2AYAU06,watershed||C2AYAU06,,Ganga Basin,Yamuna Upper,799.4652,2.17,100.0
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU07,Watershed C2AYAU07,watershed||C2AYAU07,,Ganga Basin,Yamuna Upper,845.4785,2.29,100.0
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU08,Watershed C2AYAU08,watershed||C2AYAU08,,Ganga Basin,Yamuna Upper,1277.3761,3.46,99.14
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU09,Watershed C2AYAU09,watershed||C2AYAU09,,Ganga Basin,Yamuna Upper,1096.4472,2.97,95.54
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU10,Watershed C2AYAU10,watershed||C2AYAU10,,Ganga Basin,Yamuna Upper,714.7915,1.94,99.89
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU11,Watershed C2AYAU11,watershed||C2AYAU11,,Ganga Basin,Yamuna Upper,915.8092,2.48,99.46
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU12,Watershed C2AYAU12,watershed||C2AYAU12,,Ganga Basin,Yamuna Upper,972.3419,2.64,98.28
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU13,Watershed C2AYAU13,watershed||C2AYAU13,,Ganga Basin,Yamuna Upper,1175.325,3.19,99.27
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU14,Watershed C2AYAU14,watershed||C2AYAU14,,Ganga Basin,Yamuna Upper,827.3228,2.24,97.55
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU15,Watershed C2AYAU15,watershed||C2AYAU15,,Ganga Basin,Yamuna Upper,607.938,1.65,100.0
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU16,Watershed C2AYAU16,watershed||C2AYAU16,,Ganga Basin,Yamuna Upper,944.4113,2.56,100.0
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU17,Watershed C2AYAU17,watershed||C2AYAU17,,Ganga Basin,Yamuna Upper,858.9319,2.33,98.95
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU18,Watershed C2AYAU18,watershed||C2AYAU18,,Ganga Basin,Yamuna Upper,830.4825,2.25,100.0
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU19,Watershed C2AYAU19,watershed||C2AYAU19,,Ganga Basin,Yamuna Upper,757.429,2.05,100.0
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU20,Watershed C2AYAU20,watershed||C2AYAU20,,Ganga Basin,Yamuna Upper,491.2032,1.33,100.0
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU21,Watershed C2AYAU21,watershed||C2AYAU21,,Ganga Basin,Yamuna Upper,700.3176,1.9,100.0
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU22,Watershed C2AYAU22,watershed||C2AYAU22,,Ganga Basin,Yamuna Upper,614.3071,1.67,98.19
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU23,Watershed C2AYAU23,watershed||C2AYAU23,,Ganga Basin,Yamuna Upper,622.8132,1.69,98.38
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU24,Watershed C2AYAU24,watershed||C2AYAU24,,Ganga Basin,Yamuna Upper,657.894,1.78,95.81
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU25,Watershed C2AYAU25,watershed||C2AYAU25,,Ganga Basin,Yamuna Upper,1016.6202,2.76,99.32
subbasin,YAU,Yamuna Upper,subbasin||YAU,,Ganga Basin,Yamuna Upper,watershed,C2AYAU26,Watershed C2AYAU26,watershed||C2AYAU26,,Ganga Basin,Yamuna Upper,1056.6478,2.86,95.52
