unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,state,district,forecast_issue_date,cycle_utc,forecast_issue_time_utc,valid_start_utc,valid_end_utc,valid_date,rain_forecast_daily_mm,rain_gfs_24h_mm,bias_factor,rain_gfs_bc_24h_mm,gfs_cal_factor,gfs_cal_threshold_mm,gfs_cal_samples,rain_gfs_cal_24h_mm,rain_icon_24h_mm,imd_observed_mm,observed_status,error_gfs_raw_mm,abs_error_gfs_raw_mm,pct_error_gfs_raw,updated_at_utc
subbasin,MAJ,Manjra,Godavari Basin,Manjra,29472.8781663,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,5.205965909090909,5.205965909090909,0.7398071425592325,3.851410763465323,,,0,,0.0,0.8474701293320819,MATCHED,4.358495779758828,4.358495779758828,514.2949148182836,2026-07-07 04:58:18
subbasin,MHO,Muhury and Others,Minor rivers draining into Bangladesh Basin,Muhury and Others,1676.39360245,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,14.21875,14.21875,0.4937122441802455,7.019970971937866,,,0,,0.0,60.65572738647461,MATCHED,-46.43697738647461,46.43697738647461,-76.5582730392405,2026-07-07 04:58:18
subbasin,NAG,Nagvati and other,East flowing rivers between Mahanadi and Godavari Basin,Nagvati and other,24372.2391257,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,2.204391891891892,2.204391891891892,1.6314161923908022,3.5962806268074274,,,0,,0.0,0.07268771856491055,MATCHED,2.1317041733269817,2.1317041733269817,,2026-07-07 04:58:18
subbasin,NAO,Naoch chara and others,Barak and others Basin,Naoch chara and others,7695.81223946,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,6.6923076923076925,6.6923076923076925,0.8773333224883664,5.87138454280676,,,0,,0.0,22.130460298978367,MATCHED,-15.438152606670673,15.438152606670673,-69.75974470528008,2026-07-07 04:58:18
subbasin,NAL,Narmada Lower,Narmada Basin,Narmada Lower,9725.40135877,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,12.6375,12.6375,0.3273209703299236,4.1365187625444095,,,0,,0.0,33.76248108545939,MATCHED,-21.124981085459392,21.124981085459392,-62.569397764305194,2026-07-07 04:58:18
subbasin,NAM,Narmada Middle,Narmada Basin,Narmada Middle,40575.7186596,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,12.654661016949152,12.654661016949152,0.3,3.7963983050847454,,,0,,0.0,9.213066758935229,MATCHED,3.4415942580139234,3.4415942580139234,37.355577117425284,2026-07-07 04:58:18
subbasin,NAU,Narmada Upper,Narmada Basin,Narmada Upper,43192.6765088,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,15.904166666666663,15.904166666666663,0.3,4.771249999999999,,,0,,0.0,29.821073643366496,MATCHED,-13.916906976699833,13.916906976699833,-46.668027929288044,2026-07-07 04:58:18
subbasin,NET,Netravati and others,West flowing rivers South of Tapi Basin,Netravati and others,18762.0879077,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,27.5925,27.5925,0.4374039358547407,12.069068100071934,,,0,,0.0,65.65028953552246,MATCHED,-38.05778953552246,38.05778953552246,-57.97048239205391,2026-07-07 04:58:18
subbasin,PAL,Palar and other,East flowing rivers between Pennar and Cauvery Basin,Palar and other,35392.3393366,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,0.0026041666666666,0.0026041666666666,1.0,0.0026041666666666,,,0,,0.0,0.0,MATCHED,0.0026041666666666,0.0026041666666666,,2026-07-07 04:58:18
subbasin,PAM,Pamba and others,East flowing rivers South of Cauvery Basin,Pamba and others,18289.4135022,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,0.0260416666666666,0.0260416666666666,1.0,0.0260416666666666,,,0,,0.0,0.005975749829541082,MATCHED,0.020065916837125518,0.020065916837125518,,2026-07-07 04:58:18
